Category,Level1,Level2,Level3,Level4,Federal,,GovXFer,State,Local,Total,sbbm,colorLevel
全国,河南,500kV,平顶山500kV香山变电站,香3#C相主变压器,0.1,,,,,,17M00000006118624,7
全国,河南,500kV,平顶山500kV香山变电站,香1#C相主变压器,0.1,,,,,,17M00000000129394,2
全国,河南,500kV,平顶山500kV香山变电站,香3#B相主变压器,0.1,,,,,,17M00000006118623,2
全国,河南,500kV,平顶山500kV湛河变电站,湛1#B相主变压器,0.1,,,,,,17M00000004605456,4
全国,河南,500kV,平顶山500kV湛河变电站,湛1#A相主变压器,0.1,,,,,,17M00000004605453,5
全国,河南,500kV,平顶山500kV湛河变电站,湛3#B相主变压器,0.1,,,,,,17M00000004616874,6
全国,河南,500kV,平顶山500kV湛河变电站,湛3#A相主变压器,0.1,,,,,,17M00000004616873,0
全国,河南,500kV,平顶山500kV湛河变电站,湛1#C相主变压器,0.1,,,,,,17M00000004605459,3
全国,河南,500kV,平顶山500kV湛河变电站,湛3#C相主变压器,0.1,,,,,,17M00000004616875,4
全国,浙江,500kV,瓶窑变,#1主变C相,0.1,,,,,,11M00000000105954,3
全国,浙江,500kV,瓶窑变,#1主变B相,0.1,,,,,,11M00000000105955,4
全国,浙江,500kV,瓶窑变,#1主变A相,0.1,,,,,,11M00000000105956,6
全国,浙江,500kV,瓶窑变,#2主变A相,0.1,,,,,,11M00000000105928,5
全国,浙江,500kV,瓶窑变,#3主变B相,0.1,,,,,,11M00000000106014,9
全国,浙江,500kV,瓶窑变,#3主变A相,0.1,,,,,,11M00000000106013,7
全国,浙江,500kV,瓶窑变,#2主变C相,0.1,,,,,,11M00000000105929,6
全国,浙江,500kV,瓶窑变,#2主变B相,0.1,,,,,,11M00000000105927,4
全国,浙江,500kV,瓶窑变,#3主变C相,0.1,,,,,,11M00000000106015,3
全国,福建,500kV,莆田变电所,#1联变,0.1,,,,,,13M01006000000004,8
全国,江苏,500kV,旗杰变,4号主变B相,0.1,,,,,,10M00000176725735,1
全国,江苏,500kV,旗杰变,4号主变C相,0.1,,,,,,10M00000176725738,8
全国,江苏,500kV,旗杰变,4号主变A相,0.1,,,,,,10M00000176725719,4
全国,宁夏,330kV,启明330kV变电站,1号主变压器,0.1,,,,,,29M00000007119801,9
全国,宁夏,330kV,启明330kV变电站,2号主变压器,0.1,,,,,,29M00000007120408,0
全国,黑龙江,500kV,前进500kV变电站,1#A相主变压器,0.1,,,,,,24M00000008986696,7
全国,黑龙江,500kV,前进500kV变电站,1#B相主变压器,0.1,,,,,,24M00000008986699,0
全国,黑龙江,500kV,前进500kV变电站,1#C相主变压器,0.1,,,,,,24M00000008986702,9
全国,浙江,500kV,乔司变,#3主变C相,0.1,,,,,,11M00000000106054,5
全国,浙江,500kV,乔司变,#1主变B相,0.1,,,,,,11M00000000106047,9
全国,浙江,500kV,乔司变,#3主变A相,0.1,,,,,,11M00000000106055,7
全国,浙江,500kV,乔司变,#2主变C相,0.1,,,,,,11M30000399550599,8
全国,浙江,500kV,乔司变,#1主变A相,0.1,,,,,,11M00000000106045,3
全国,浙江,500kV,乔司变,#1主变C相,0.1,,,,,,11M00000000106046,9
全国,浙江,500kV,乔司变,#2主变B相,0.1,,,,,,11M30000399349595,2
全国,浙江,500kV,乔司变,#2主变A相,0.1,,,,,,11M30000399549957,1
全国,浙江,500kV,乔司变,#3主变B相,0.1,,,,,,11M00000000106056,1
全国,蒙东,500kV,青山500kV变电站,2号A相主变压器,0.1,,,,,,66M00000006131634,5
全国,蒙东,500kV,青山500kV变电站,1号A相主变压器,0.1,,,,,,66M00000006131631,2
全国,蒙东,500kV,青山500kV变电站,2号C相主变压器,0.1,,,,,,66M00000006131636,5
全国,蒙东,500kV,青山500kV变电站,2号B相主变压器,0.1,,,,,,66M00000006131635,3
全国,蒙东,500kV,青山500kV变电站,1号B相主变压器,0.1,,,,,,66M00000006131632,3
全国,蒙东,500kV,青山500kV变电站,1号C相主变压器,0.1,,,,,,66M00000006131633,3
全国,宁夏,330kV,清水河330kV变电站,1号主变压器,0.1,,,,,,29M00000002464887,8
全国,宁夏,330kV,清水河330kV变电站,2号主变压器,0.1,,,,,,29M00000004819080,4
全国,河北,500kV,清苑500kV变电站,2号B相主变压器,0.1,,,,,,04M00000009242502,7
全国,河北,500kV,清苑500kV变电站,2号A相主变压器,0.1,,,,,,04M00000009242501,4
全国,河北,500kV,清苑500kV变电站,4号B相主变压器,0.1,,,,,,04M00000011423644,9
全国,河北,500kV,清苑500kV变电站,4号C相主变压器,0.1,,,,,,04M00000011423628,2
全国,河北,500kV,清苑500kV变电站,4号A相主变压器,0.1,,,,,,04M00000011423612,4
全国,河北,500kV,清苑500kV变电站,3号B相主变压器,0.1,,,,,,04M00000009242505,1
全国,河北,500kV,清苑500kV变电站,2号C相主变压器,0.1,,,,,,04M00000009242500,7
全国,河北,500kV,清苑500kV变电站,3号A相主变压器,0.1,,,,,,04M00000009242503,7
全国,河北,500kV,清苑500kV变电站,3号C相主变压器,0.1,,,,,,04M00000009242504,3
全国,蒙东,500kV,庆丰500kV变电站,1号主变压器A相,0.1,,,,,,66M00000130071811,1
全国,蒙东,500kV,庆丰500kV变电站,1号主变压器B相,0.1,,,,,,66M00000130071812,8
全国,蒙东,500kV,庆丰500kV变电站,2号主变压器B相,0.1,,,,,,66M00000130071912,5
全国,蒙东,500kV,庆丰500kV变电站,2号主变压器C相,0.1,,,,,,66M00000130071913,8
全国,蒙东,500kV,庆丰500kV变电站,2号主变压器A相,0.1,,,,,,66M00000130071911,3
全国,蒙东,500kV,庆丰500kV变电站,1号主变压器C相,0.1,,,,,,66M00000130071813,8
全国,黑龙江,500kV,庆云500kV变电站,1#B相主变压器,0.1,,,,,,24M00000008783614,8
全国,黑龙江,500kV,庆云500kV变电站,1#A相主变压器,0.1,,,,,,24M00000008783611,1
全国,黑龙江,500kV,庆云500kV变电站,1#C相主变压器,0.1,,,,,,24M00000008783617,5
全国,青海,330kV,泉湾变电站,#1主变压器,0.1,,,,,,28M01X00000398924,6
全国,青海,330kV,泉湾变电站,#2主变压器,0.1,,,,,,28M01X00000400450,1
全国,福建,500kV,泉州变电所,#2B联变,0.1,,,,,,13M01006000000015,5
全国,福建,500kV,泉州变电所,#1B联变,0.1,,,,,,13M01006000000012,0
全国,福建,500kV,泉州变电所,#1A联变,0.1,,,,,,13M01006000000011,3
全国,福建,500kV,泉州变电所,#2C联变,0.1,,,,,,13M01006000000016,5
全国,福建,500kV,泉州变电所,#1C联变,0.1,,,,,,13M01006000000013,1
全国,福建,500kV,泉州变电所,#2A联变,0.1,,,,,,13M01006000000014,2
全国,黑龙江,500kV,群林500kV变电站,2#C相主变压器,0.1,,,,,,24M00000006365383,6
全国,黑龙江,500kV,群林500kV变电站,2#B相主变压器,0.1,,,,,,24M00000006365360,9
全国,黑龙江,500kV,群林500kV变电站,1#C相主变压器,0.1,,,,,,24M00000006358331,2
全国,黑龙江,500kV,群林500kV变电站,1#A相主变压器,0.1,,,,,,24M00000006358325,0
全国,黑龙江,500kV,群林500kV变电站,2#A相主变压器,0.1,,,,,,24M00000006365357,5
全国,黑龙江,500kV,群林500kV变电站,1#B相主变压器,0.1,,,,,,24M00000006358328,2
全国,浙江,500kV,仁和变,2号主变B相,0.1,,,,,,11M32000241027887,0
全国,浙江,500kV,仁和变,1号主变B相,0.1,,,,,,11M00000000105933,2
全国,浙江,500kV,仁和变,#4主变A相,0.1,,,,,,11M00000000874492,7
全国,浙江,500kV,仁和变,1号主变C相,0.1,,,,,,11M00000000105932,0
全国,浙江,500kV,仁和变,#4主变C相,0.1,,,,,,11M00000000874491,2
全国,浙江,500kV,仁和变,1号主变A相,0.1,,,,,,11M00000000105931,1
全国,浙江,500kV,仁和变,2号主变C相,0.1,,,,,,11M32000241027888,3
全国,浙江,500kV,仁和变,#4主变B相,0.1,,,,,,11M00000000874490,6
全国,浙江,500kV,仁和变,2号主变A相,0.1,,,,,,11M32000241027886,4
全国,江苏,500kV,任庄变,2号联变C相,0.1,,,,,,10M00000120072147,9
全国,江苏,500kV,任庄变,1号联变B相,0.1,,,,,,10M00000120076832,1
全国,江苏,500kV,任庄变,2号联变B相,0.1,,,,,,10M00000120039684,3
全国,江苏,500kV,任庄变,2号联变A相,0.1,,,,,,10M00000120070474,7
全国,江苏,500kV,任庄变,1号联变A相,0.1,,,,,,10M00000120043387,2
全国,江苏,500kV,任庄变,1号联变C相,0.1,,,,,,10M00000120039685,0
全国,青海,750kV,日月山变电站,#1备用相主变压器,0.1,,,,,,28M00000801308554,6
全国,青海,750kV,日月山变电站,#2主变压器B相,0.1,,,,,,28M00000804254733,4
全国,青海,750kV,日月山变电站,#1主变压器C相,0.1,,,,,,28M00000801308553,8
全国,青海,750kV,日月山变电站,#2主变压器A相,0.1,,,,,,28M00000804254714,3
全国,青海,750kV,日月山变电站,#2主变压器C相,0.1,,,,,,28M00000804254717,5
全国,青海,750kV,日月山变电站,#1主变压器B相,0.1,,,,,,28M00000801308551,5
全国,青海,750kV,日月山变电站,#1主变压器A相,0.1,,,,,,28M00000801308549,9
全国,江苏,500kV,三堡变,1号主变,0.1,,,,,,10M00000120011939,5
全国,江苏,500kV,三堡变,2号主变,0.1,,,,,,10M00000120068321,4
全国,江苏,500kV,三官殿变,1号主变,0.1,,,,,,10M00000110076072,4
全国,江苏,500kV,三官殿变,2号主变,0.1,,,,,,10M00000110144510,9
全国,上海,500kV,三林,1号主变B相,0.1,,,,,,09M00120060005901,8
全国,上海,500kV,三林,3号主变C相,0.1,,,,,,09M00120060005899,4
全国,上海,500kV,三林,3号主变B相,0.1,,,,,,09M00120060005900,2
全国,上海,500kV,三林,3号主变A相,0.1,,,,,,09M00120060005888,9
全国,上海,500kV,三林,1号主变C相,0.1,,,,,,09M00120060005902,8
全国,上海,500kV,三林,1号主变A相,0.1,,,,,,09M00120060005890,4
全国,河南,500kV,三门峡500kV陕州变电站,陕1#A相主变压器,0.1,,,,,,17M00000000065360,9
全国,河南,500kV,三门峡500kV陕州变电站,陕1#C相主变压器,0.1,,,,,,17M00000000065362,0
全国,河南,500kV,三门峡500kV陕州变电站,陕1#B相主变压器,0.1,,,,,,17M00000000065361,6
全国,河南,500kV,三门峡500kV陕州变电站,陕2#B相主变压器,0.1,,,,,,17M00000000065365,1
全国,河南,500kV,三门峡500kV陕州变电站,陕2#C相主变压器,0.1,,,,,,17M00000000065364,4
全国,河南,500kV,三门峡500kV陕州变电站,陕2#A相主变压器,0.1,,,,,,17M00000000065363,5
全国,福建,500kV,三阳变电所,#4B联变,0.1,,,,,,13M0100KB00000790,1
全国,福建,500kV,三阳变电所,#4C联变,0.1,,,,,,13M0100KB00000791,8
全国,福建,500kV,三阳变电所,#1C联变,0.1,,,,,,13M0100XH00000045,0
全国,福建,500kV,三阳变电所,#1B联变,0.1,,,,,,13M0100XH00000047,1
全国,福建,500kV,三阳变电所,#1A联变,0.1,,,,,,13M0100XH00000046,8
全国,福建,500kV,三阳变电所,#4A联变,0.1,,,,,,13M0100KB00000789,3
全国,江苏,500kV,三汊湾变,1号主变,0.1,,,,,,10M00000013812077,0
全国,江苏,500kV,三汊湾变,2号主变,0.1,,,,,,10M00000010022235,1
全国,宁夏,750kV,沙湖750kV变电站,2号A相主变压器,0.1,,,,,,29M00000007240804,8
全国,宁夏,750kV,沙湖750kV变电站,3号A相主变压器,0.1,,,,,,29M00000007254309,1
全国,宁夏,750kV,沙湖750kV变电站,2号B相主变压器,0.1,,,,,,29M00000007263190,0
全国,宁夏,750kV,沙湖750kV变电站,2号C相主变压器,0.1,,,,,,29M00000007263231,9
全国,宁夏,750kV,沙湖750kV变电站,3号B相主变压器,0.1,,,,,,29M00000007263255,8
全国,宁夏,750kV,沙湖750kV变电站,3号C相主变压器,0.1,,,,,,29M00000007263276,1
全国,河南,500kV,商丘500kV圣临变电站,圣4号C相主变压器,0.1,,,,,,17M00000023075115,9
全国,河南,500kV,商丘500kV圣临变电站,圣2号B相主变压器,0.1,,,,,,17M00000022977346,9
全国,河南,500kV,商丘500kV圣临变电站,圣2号C相主变压器,0.1,,,,,,17M00000022977351,1
全国,河南,500kV,商丘500kV圣临变电站,圣2号A相主变压器,0.1,,,,,,17M00000022977339,1
全国,河南,500kV,商丘500kV圣临变电站,圣4号A相主变压器,0.1,,,,,,17M00000023075107,9
全国,河南,500kV,商丘500kV圣临变电站,圣4号B相主变压器,0.1,,,,,,17M00000023075112,3
全国,河南,500kV,商丘500kV庄周变电站,庄#2C相主变压器,0.1,,,,,,17M00000004384813,5
全国,河南,500kV,商丘500kV庄周变电站,庄#2A相主变压器,0.1,,,,,,17M00000004384814,6
全国,河南,500kV,商丘500kV庄周变电站,庄#2B相主变压器,0.1,,,,,,17M00000004384812,8
全国,河南,500kV,商丘500kV庄周变电站,庄#1C相主变压器,0.1,,,,,,17M00000000098586,4
全国,河南,500kV,商丘500kV庄周变电站,庄#1A相主变压器,0.1,,,,,,17M00000000098584,6
全国,河南,500kV,商丘500kV庄周变电站,庄#1B相主变压器,0.1,,,,,,17M00000000098585,3
全国,江苏,500kV,上党变,2号主变A相,0.1,,,,,,10M00000019074597,0
全国,江苏,500kV,上党变,1号主变C相,0.1,,,,,,10M00000124558722,1
全国,江苏,500kV,上党变,1号主变B相,0.1,,,,,,10M00000124558720,3
全国,江苏,500kV,上党变,1号主变A相,0.1,,,,,,10M00000124558718,7
全国,江苏,500kV,上党变,2号主变C相,0.1,,,,,,10M00000019074698,1
全国,江苏,500kV,上党变,2号主变B相,0.1,,,,,,10M00000019074694,2
全国,上海,500kV,上电漕泾电厂,1号主变,0.1,,,,,,09M00120200000295,6
全国,上海,500kV,上电漕泾电厂,01号主备变,0.1,,,,,,09M00120200000297,7
全国,上海,500kV,上电漕泾电厂,2号主变,0.1,,,,,,09M00120200000296,2
全国,江苏,500kV,上河变,2号主变,0.1,,,,,,10M00000020061411,8
全国,江苏,500kV,上河变,1号主变,0.1,,,,,,10M00000020008364,8
全国,冀北,500kV,尚义变电站,4号主变B相,0.1,,,,,,01M10000004403610,3
全国,冀北,500kV,尚义变电站,4号主变C相,0.1,,,,,,01M10000004403611,5
全国,冀北,500kV,尚义变电站,4号主变A相,0.1,,,,,,01M10000004403609,6
全国,江苏,500kV,胜利变,3号主变A相,0.1,,,,,,10M00000168311822,3
全国,江苏,500kV,胜利变,3号主变B相,0.1,,,,,,10M00000168311824,2
全国,江苏,500kV,胜利变,4号主变A相,0.1,,,,,,10M00000168312200,2
全国,江苏,500kV,胜利变,4号主变B相,0.1,,,,,,10M00000168312202,0
全国,江苏,500kV,胜利变,4号主变C相,0.1,,,,,,10M00000168312204,5
全国,江苏,500kV,胜利变,2号主变C相,0.1,,,,,,10M51111113773760,9
全国,江苏,500kV,胜利变,2号主变B相,0.1,,,,,,10M51111113773759,5
全国,江苏,500kV,胜利变,2号主变A相,0.1,,,,,,10M51111113773758,6
全国,江苏,500kV,胜利变,3号主变C相,0.1,,,,,,10M00000168311826,2
全国,青海,330kV,圣湖变电站,#2主变压器,0.1,,,,,,28M00000801676178,2
全国,青海,330kV,圣湖变电站,#3主变压器,0.1,,,,,,28M00000801676318,3
全国,湖北,500kV,十堰变电站,十#2C相主变,0.1,,,,,,15M00000014473021,0
全国,湖北,500kV,十堰变电站,十#2B相主变,0.1,,,,,,15M00000014473018,0
全国,湖北,500kV,十堰变电站,十#2A相主变,0.1,,,,,,15M00000014473015,8
全国,湖北,500kV,十堰变电站,十#1B相主变,0.1,,,,,,15M00000008610929,5
全国,湖北,500kV,十堰变电站,十#1A相主变,0.1,,,,,,15M00000008610926,7
全国,湖北,500kV,十堰变电站,十#1C相主变,0.1,,,,,,15M00000008610932,4
全国,河北,500kV,石北500kV变电站,2号B相主变压器,0.1,,,,,,04M00000009242499,6
全国,河北,500kV,石北500kV变电站,2号C相主变压器,0.1,,,,,,04M00000009242498,4
全国,河北,500kV,石北500kV变电站,2号A相主变压器,0.1,,,,,,04M00000009242497,2
全国,河北,500kV,石北500kV变电站,3号B相主变压器,0.1,,,,,,04M00000009243413,8
全国,河北,500kV,石北500kV变电站,3号A相主变压器,0.1,,,,,,04M00000009243414,6
全国,河北,500kV,石北500kV变电站,3号C相主变压器,0.1,,,,,,04M00000009243412,5
全国,上海,500kV,石洞口二厂,2号主变,0.1,,,,,,09M00120200000230,5
全国,上海,500kV,石洞口二厂,1号主变,0.1,,,,,,09M00120200000229,0
全国,上海,500kV,石洞口二厂,0号高备变,0.1,,,,,,09M00120200000231,9
全国,江苏,500kV,石牌变,2号主变,0.1,,,,,,10M51111111320296,7
全国,江苏,500kV,石牌变,1号主变,0.1,,,,,,10M00000000040287,4
全国,江苏,500kV,石牌变,3号主变,0.1,,,,,,10M00000003682256,9
全国,江西,500kV,石钟山500kV变电站,2#C主变压器,0.1,,,,,,18M00000001878094,5
全国,江西,500kV,石钟山500kV变电站,1#C主变压器,0.1,,,,,,18M00000001878091,2
全国,江西,500kV,石钟山500kV变电站,1#B主变压器,0.1,,,,,,18M00000001878090,6
全国,江西,500kV,石钟山500kV变电站,2#B主变压器,0.1,,,,,,18M00000001878093,6
全国,江西,500kV,石钟山500kV变电站,1#A主变压器,0.1,,,,,,18M00000001878089,9
全国,江西,500kV,石钟山500kV变电站,2#A主变压器,0.1,,,,,,18M00000001878092,6
全国,江苏,500kV,双草变,1号主变C相,0.1,,,,,,10M00000166932229,3
全国,江苏,500kV,双草变,2号主变B相,0.1,,,,,,10M00000177705431,7
全国,江苏,500kV,双草变,1号主变B相,0.1,,,,,,10M00000166932227,1
全国,江苏,500kV,双草变,1号主变A相,0.1,,,,,,10M00000166932225,0
全国,江苏,500kV,双草变,2号主变C相,0.1,,,,,,10M00000178575994,1
全国,江苏,500kV,双草变,2号主变A相,0.1,,,,,,10M00000177705433,1
全国,浙江,500kV,双龙变,#2主变C相,0.1,,,,,,11M00000000012885,8
全国,浙江,500kV,双龙变,#2主变A相,0.1,,,,,,11M00000000012883,9
全国,浙江,500kV,双龙变,#2主变B相,0.1,,,,,,11M00000000012884,3
全国,浙江,500kV,双龙变,3号主变B相,0.1,,,,,,11M00000003259484,5
全国,浙江,500kV,双龙变,3号主变C相,0.1,,,,,,11M00000003259485,2
全国,浙江,500kV,双龙变,#1主变A相,0.1,,,,,,11M00000000012881,5
全国,浙江,500kV,双龙变,#1主变B相,0.1,,,,,,11M00000000012882,5
全国,浙江,500kV,双龙变,#1主变C相,0.1,,,,,,11M00000000012880,8
全国,浙江,500kV,双龙变,3号主变A相,0.1,,,,,,11M00000003259483,7
全国,江苏,500kV,双泗变,1号主变,0.1,,,,,,10M00000060055460,4
全国,江苏,500kV,双泗变,2号主变,0.1,,,,,,10M00000136851947,0
全国,江苏,500kV,双泗变,3号主变,0.1,,,,,,10M00000149866082,6
全国,冀北,500kV,顺义变电站,4号主变C相,0.1,,,,,,01M10000001109099,5
全国,冀北,500kV,顺义变电站,4号主变A相,0.1,,,,,,01M10000001109101,4
全国,冀北,500kV,顺义变电站,4号主变B相,0.1,,,,,,01M10000001109100,3
全国,冀北,500kV,顺义变电站,2号主变A相,0.1,,,,,,01M10000000038954,2
全国,冀北,500kV,顺义变电站,2号主变C相,0.1,,,,,,01M10000000039061,7
全国,冀北,500kV,顺义变电站,3号主变A相,0.1,,,,,,01M10000001109096,1
全国,冀北,500kV,顺义变电站,2号主变B相,0.1,,,,,,01M10000000038962,7
全国,冀北,500kV,顺义变电站,1号主变B相,0.1,,,,,,01M10000000038959,1
全国,冀北,500kV,顺义变电站,1号主变C相,0.1,,,,,,01M10000000038958,7
全国,冀北,500kV,顺义变电站,1号主变A相,0.1,,,,,,01M10000000252597,7
全国,冀北,500kV,顺义变电站,3号主变C相,0.1,,,,,,01M10000001109098,6
全国,冀北,500kV,顺义变电站,3号主变B相,0.1,,,,,,01M10000001109097,8
全国,浙江,500kV,舜江变,#3主变B相,0.1,,,,,,11M00000000512101,6
全国,浙江,500kV,舜江变,#2主变A相,0.1,,,,,,11M00000000512096,2
全国,浙江,500kV,舜江变,#2主变C相,0.1,,,,,,11M00000000512098,1
全国,浙江,500kV,舜江变,#2主变B相,0.1,,,,,,11M00000000512097,9
全国,浙江,500kV,舜江变,#3主变A相,0.1,,,,,,11M00000000512100,5
全国,浙江,500kV,舜江变,#3主变C相,0.1,,,,,,11M00000000512102,1
全国,浙江,500kV,四都变,#3主变B相,0.1,,,,,,11M30000029843893,8
全国,浙江,500kV,四都变,#2主变A相,0.1,,,,,,11M30000028832596,1
全国,浙江,500kV,四都变,#2主变C相,0.1,,,,,,11M30000029836786,4
全国,浙江,500kV,四都变,#3主变C相,0.1,,,,,,11M30000029843825,5
全国,浙江,500kV,四都变,#3主变A相,0.1,,,,,,11M30000029843859,0
全国,浙江,500kV,四都变,#2主变B相,0.1,,,,,,11M30000029826503,9
全国,吉林,500kV,松原500kV变电站,1号主变压器A相,0.1,,,,,,23M00000009598374,6
全国,吉林,500kV,松原500kV变电站,2号C相主变压器,0.1,,,,,,23M00000009313078,6
全国,吉林,500kV,松原500kV变电站,1号主变压器C相,0.1,,,,,,23M00000009598526,8
全国,吉林,500kV,松原500kV变电站,1号主变压器B相,0.1,,,,,,23M00000009598494,2
全国,吉林,500kV,松原500kV变电站,2号主变压器A相,0.1,,,,,,23M00000009598567,0
全国,吉林,500kV,松原500kV变电站,2号B相主变压器,0.1,,,,,,23M00000009313075,1
全国,吉林,500kV,松原500kV变电站,2号A相主变压器,0.1,,,,,,23M00000009313072,7
全国,吉林,500kV,松原500kV变电站,2号主变压器B相,0.1,,,,,,23M00000009598601,0
全国,吉林,500kV,松原500kV变电站,2号主变压器C相,0.1,,,,,,23M00000009598580,4
全国,湖南,500kV,苏耽变电站,苏耽变#2变,0.1,,,,,,16M00000003947249,2
全国,湖南,500kV,苏耽变电站,苏耽变#2变,0.1,,,,,,16M00000003849258,3
全国,湖南,500kV,苏耽变电站,苏耽变#2变,0.1,,,,,,16M00000003954554,9
全国,江苏,500kV,泰兴变,3号主变,0.1,,,,,,10M00000018928105,9
全国,江苏,500kV,泰兴变,1号主变,0.1,,,,,,10M00000080042911,5
全国,江苏,500kV,泰兴变,2号主变,0.1,,,,,,10M00000080035603,0
全国,江苏,1000kV,泰州站,1号主变主体变C相,0.1,,,,,,10M51111113147948,3
全国,江苏,110kV,泰州站,1号主变调补变C相,0.1,,,,,,10M51111113147951,2
全国,江苏,1000kV,泰州站,1号主变主体变B相,0.1,,,,,,10M51111113147947,3
全国,江苏,110kV,泰州站,1号主变调补变A相,0.1,,,,,,10M51111113147949,1
全国,江苏,1000kV,泰州站,调补变备用相,0.1,,,,,,10M51111113536269,0
全国,江苏,1000kV,泰州站,1号主变主体变A相,0.1,,,,,,10M51111113147946,0
全国,江苏,110kV,泰州站,1号主变调补变B相,0.1,,,,,,10M51111113147950,5
全国,江苏,1000kV,泰州站,主体变备用相,0.1,,,,,,10M51111113536270,2
全国,江苏,500kV,太仓变,2号主变B相,0.1,,,,,,10M00000172688473,4
全国,江苏,500kV,太仓变,2号主变C相,0.1,,,,,,10M00000172688499,6
全国,江苏,500kV,太仓变,2号主变A相,0.1,,,,,,10M00000172683382,8
全国,冀北,500kV,太平变电站,4号主变压器B相,0.1,,,,,,01M10000000834448,0
全国,冀北,500kV,太平变电站,3号主变压器B相,0.1,,,,,,01M10000000833935,8
全国,冀北,500kV,太平变电站,3号主变压器A相,0.1,,,,,,01M10000000833934,3
全国,冀北,500kV,太平变电站,4号主变压器C相,0.1,,,,,,01M10000000834449,8
全国,冀北,500kV,太平变电站,4号主变压器A相,0.1,,,,,,01M10000000834436,5
全国,冀北,500kV,太平变电站,3号主变压器C相,0.1,,,,,,01M10000000834320,2
全国,浙江,500kV,塘岭变,#3主变C相,0.1,,,,,,11M00000000291495,6
全国,浙江,500kV,塘岭变,#3主变B相,0.1,,,,,,11M00000000291494,5
全国,浙江,500kV,塘岭变,#3主变A相,0.1,,,,,,11M00000000291493,8
全国,浙江,500kV,塘岭变,#4主变C相,0.1,,,,,,11M00000000291498,1
全国,浙江,500kV,塘岭变,#4主变A相,0.1,,,,,,11M00000000291496,3
全国,浙江,500kV,塘岭变,#4主变B相,0.1,,,,,,11M00000000291497,6
全国,浙江,500kV,塘岭变,#2主变A相,0.1,,,,,,11M00000000291490,8
全国,浙江,500kV,塘岭变,#2主变C相,0.1,,,,,,11M00000000291492,2
全国,浙江,500kV,塘岭变,#2主变B相,0.1,,,,,,11M00000000291491,8
全国,辽宁,500kV,唐家500kV变电站,2号主变压器C相,0.1,,,,,,22M00000250199445,3
全国,辽宁,500kV,唐家500kV变电站,2号主变压器B相,0.1,,,,,,22M00000250199444,8
全国,辽宁,500kV,唐家500kV变电站,2号主变压器A相,0.1,,,,,,22M00000250199443,7
全国,辽宁,500kV,唐家500kV变电站,3号主变压器B相,0.1,,,,,,22M00000250199448,5
全国,辽宁,500kV,唐家500kV变电站,3号主变压器A相,0.1,,,,,,22M00000250199447,0
全国,辽宁,500kV,唐家500kV变电站,3号主变压器C相,0.1,,,,,,22M00000250200449,8
全国,青海,330kV,唐乃亥变电站,#1主变压器,0.1,,,,,,28M00000804076212,9
全国,冀北,500kV,唐山东变电站,3号主变B相,0.1,,,,,,01M10000002907482,3
全国,冀北,500kV,唐山东变电站,2号主变C相,0.1,,,,,,01M10000002907481,6
全国,冀北,500kV,唐山东变电站,2号主变B相,0.1,,,,,,01M10000002907480,5
全国,冀北,500kV,唐山东变电站,3号主变C相,0.1,,,,,,01M10000002907434,5
全国,冀北,500kV,唐山东变电站,2号主变A相,0.1,,,,,,01M10000002899788,2
全国,冀北,500kV,唐山东变电站,3号主变A相,0.1,,,,,,01M10000002899794,5
全国,冀北,500kV,唐山西变电站,4号主变A相,0.1,,,,,,01M10000000861494,6
全国,冀北,500kV,唐山西变电站,2号主变A相,0.1,,,,,,01M10000001065932,4
全国,冀北,500kV,唐山西变电站,2号主变B相,0.1,,,,,,01M10000001102069,4
全国,冀北,500kV,唐山西变电站,2号主变C相,0.1,,,,,,01M10000001102070,1
全国,冀北,500kV,唐山西变电站,4号主变B相,0.1,,,,,,01M10000000861493,8
全国,冀北,500kV,唐山西变电站,4号主变C相,0.1,,,,,,01M10000000861495,9
全国,青海,330kV,桃园变电站,#3主变压器,0.1,,,,,,28M00000001922754,2
全国,青海,330kV,桃园变电站,#2主变压器,0.1,,,,,,28M00000001922621,0
全国,宁夏,750kV,特高压灵州换流变电站,750kV #2主变压器A相,0.1,,,,,,29M00000000371108,0
全国,宁夏,750kV,特高压灵州换流变电站,750kV #2主变压器B相,0.1,,,,,,29M00000000371109,5
全国,宁夏,750kV,特高压灵州换流变电站,750kV #2主变压器C相,0.1,,,,,,29M00000000371110,7
全国,冀北,500kV,天马变电站,3号主变A相,0.1,,,,,,01M10000000857523,2
全国,冀北,500kV,天马变电站,3号主变B相,0.1,,,,,,01M10000000857524,9
全国,冀北,500kV,天马变电站,3号主变C相,0.1,,,,,,01M10000000857525,6
全国,冀北,500kV,天马变电站,2号主变C相,0.1,,,,,,01M10000000857517,0
全国,冀北,500kV,天马变电站,2号主变B相,0.1,,,,,,01M10000000857516,1
全国,冀北,500kV,天马变电站,2号主变A相,0.1,,,,,,01M10000000857512,1
全国,江苏,500kV,天目湖变,2号主变A相,0.1,,,,,,10M00000151572214,5
全国,江苏,500kV,天目湖变,2号主变B相,0.1,,,,,,10M00000151572227,4
全国,江苏,500kV,天目湖变,2号主变C相,0.1,,,,,,10M00000152146507,5
全国,江苏,500kV,天目湖变,3号主变A相,0.1,,,,,,10M00000152153255,3
全国,江苏,500kV,天目湖变,3号主变B相,0.1,,,,,,10M00000152153268,6
全国,江苏,500kV,天目湖变,3号主变C相,0.1,,,,,,10M00000152153287,9
